,Hour,Weekno,Enhanced_Weekday,gas_price,demand_2da,Solar7da,Wind7da,np15_outage_total,demandMinusWindMinusSolar,Ph,target0
2023-07-29 15:00:00,16.0,30.0,6.0,12.93,34366.93,1716.09,838.77,3425.0600000000004,31812.07,54.64,54.82383
2023-07-29 16:00:00,17.0,30.0,6.0,12.93,36245.83,1612.54,924.92,3372.0,33708.37,54.82383,59.84934
2023-07-29 17:00:00,18.0,30.0,6.0,12.93,37665.06,1406.96,983.14,2858.85,35274.96,59.84934,62.94625
2023-07-29 18:00:00,19.0,30.0,6.0,12.93,38565.16,915.08,1015.66,2793.12,36634.42,62.94625,78.4
2023-07-29 19:00:00,20.0,30.0,6.0,12.93,37708.48,179.44,1023.53,2753.7200000000003,36505.51,78.4,108.63745
2023-07-29 20:00:00,21.0,30.0,6.0,12.93,36684.64,1.01,1024.26,2682.74,35659.369999999995,108.63745,87.62303
2023-07-29 21:00:00,22.0,30.0,6.0,12.93,35303.86,0.01,1014.67,2719.69,34289.18,87.62303,72.74387
2023-07-29 22:00:00,23.0,30.0,6.0,12.93,33050.66,0.0,1000.89,2743.22,32049.770000000004,72.74387,71.54434
2023-07-29 23:00:00,24.0,30.0,6.0,12.93,30693.35,0.0,973.15,2733.08,29720.199999999997,71.54434,65.68978
2023-07-30 00:00:00,1.0,30.0,7.0,12.93,29282.46,0.0,889.84,2706.04,28392.62,65.68978,55.6959
2023-07-30 01:00:00,2.0,30.0,7.0,12.93,27529.21,0.0,859.2,2704.52,26670.01,55.6959,55.78485
2023-07-30 02:00:00,3.0,30.0,7.0,12.93,26202.89,0.0,846.47,2692.65,25356.42,55.78485,52.99427
2023-07-30 03:00:00,4.0,30.0,7.0,12.93,25248.75,0.0,866.41,2706.64,24382.34,52.99427,54.22537
2023-07-30 04:00:00,5.0,30.0,7.0,12.93,24686.65,0.0,882.09,2702.2799999999997,23804.56,54.22537,53.36589
2023-07-30 05:00:00,6.0,30.0,7.0,12.93,24461.05,0.0,862.32,3181.5299999999997,23598.73,53.36589,52.24724
2023-07-30 06:00:00,7.0,30.0,7.0,12.93,24025.97,121.08,798.08,3183.24,23106.809999999998,52.24724,54.29877
2023-07-30 07:00:00,8.0,30.0,7.0,12.93,24143.18,862.7,661.36,3195.88,22619.12,54.29877,46.08647
2023-07-30 08:00:00,9.0,30.0,7.0,12.93,24338.78,1408.14,481.05,3213.52,22449.59,46.08647,40.26123
2023-07-30 09:00:00,10.0,30.0,7.0,12.93,24649.28,1588.67,331.3,3234.59,22729.31,40.26123,41.88389
2023-07-30 10:00:00,11.0,30.0,7.0,12.93,25522.22,1677.82,235.2,3262.75,23609.2,41.88389,43.83895
2023-07-30 11:00:00,12.0,30.0,7.0,12.93,26855.41,1694.46,212.59,3300.55,24948.36,43.83895,45.65591
2023-07-30 12:00:00,13.0,30.0,7.0,12.93,28494.12,1710.55,244.21,3316.09,26539.36,45.65591,47.3051
2023-07-30 13:00:00,14.0,30.0,7.0,12.93,30563.17,1700.47,317.3,3359.7,28545.399999999998,47.3051,49.19802
2023-07-30 14:00:00,15.0,30.0,7.0,12.93,32785.7,1646.38,434.92,3342.21,30704.399999999998,49.19802,49.07731
2023-07-30 15:00:00,16.0,30.0,7.0,12.93,35006.3,1609.0,561.84,3322.02,32835.46000000001,49.07731,50.1866
2023-07-30 16:00:00,17.0,30.0,7.0,12.93,36883.1,1520.07,663.51,3307.21,34699.52,50.1866,57.25335
2023-07-30 17:00:00,18.0,30.0,7.0,12.93,38408.64,1375.2,749.28,2799.37,36284.16,57.25335,59.86982
2023-07-30 18:00:00,19.0,30.0,7.0,12.93,39253.86,904.17,803.94,2771.41,37545.75,59.86982,69.36
2023-07-30 19:00:00,20.0,30.0,7.0,12.93,38464.42,182.53,816.66,2759.11,37465.229999999996,69.36,90.48088
2023-07-30 20:00:00,21.0,30.0,7.0,12.93,37461.58,1.1,834.33,2749.63,36626.15,90.48088,78.92121
2023-07-30 21:00:00,22.0,30.0,7.0,12.93,36099.71,0.0,849.72,2728.34,35249.99,78.92121,70.0
2023-07-30 22:00:00,23.0,30.0,7.0,12.93,33591.82,0.0,852.37,2752.62,32739.45,70.0,64.24305
2023-07-30 23:00:00,24.0,30.0,7.0,12.93,30952.3,0.0,856.98,2760.52,30095.32,64.24305,56.66
2023-07-31 00:00:00,1.0,31.0,1.0,12.93,28820.83,0.0,807.65,2684.2599999999998,28013.18,56.66,56.9559
2023-07-31 01:00:00,2.0,31.0,1.0,12.93,27283.95,0.0,777.22,2690.74,26506.73,56.9559,52.32967
2023-07-31 02:00:00,3.0,31.0,1.0,12.93,26198.71,0.0,756.93,2688.21,25441.78,52.32967,51.27365
2023-07-31 03:00:00,4.0,31.0,1.0,12.93,25537.95,0.0,766.06,2678.31,24771.89,51.27365,49.72373
2023-07-31 04:00:00,5.0,31.0,1.0,12.93,25602.73,0.0,794.01,2670.76,24808.72,49.72373,51.12859
2023-07-31 05:00:00,6.0,31.0,1.0,12.93,26609.52,0.0,798.52,3497.49,25811.0,51.12859,53.79273
2023-07-31 06:00:00,7.0,31.0,1.0,12.93,27701.58,110.26,749.26,3532.74,26842.060000000005,53.79273,67.61961
2023-07-31 07:00:00,8.0,31.0,1.0,12.93,29020.32,835.17,650.56,3591.89,27534.59,67.61961,58.69685
2023-07-31 08:00:00,9.0,31.0,1.0,12.93,29653.01,1348.15,523.17,3561.6099999999997,27781.69,58.69685,52.45
2023-07-31 09:00:00,10.0,31.0,1.0,12.93,30055.99,1488.7,408.24,3580.67,28159.05,52.45,52.17931
2023-07-31 10:00:00,11.0,31.0,1.0,12.93,30698.94,1583.25,330.41,3610.81,28785.28,52.17931,52.4788
2023-07-31 11:00:00,12.0,31.0,1.0,12.93,31722.06,1607.06,308.67,3645.48,29806.33,52.4788,53.42434
2023-07-31 12:00:00,13.0,31.0,1.0,12.93,33123.88,1650.23,343.66,3703.77,31129.989999999998,53.42434,60.45545
2023-07-31 13:00:00,14.0,31.0,1.0,12.93,34841.74,1640.45,428.48,3751.55,32772.81,60.45545,64.20461
2023-07-31 14:00:00,15.0,31.0,1.0,12.93,36788.76,1640.91,558.14,3724.01,34589.71,64.20461,70.94716
2023-07-31 15:00:00,16.0,31.0,1.0,12.93,38544.2,1589.84,694.32,3699.0299999999997,36260.04,70.94716,75.42
2023-07-31 16:00:00,17.0,31.0,1.0,12.93,40066.39,1494.99,794.08,3708.96,37777.32,75.42,75.33662
2023-07-31 17:00:00,18.0,31.0,1.0,12.93,40947.72,1375.21,863.44,3626.62,38709.07,75.33662,84.24119
2023-07-31 18:00:00,19.0,31.0,1.0,12.93,41101.06,893.77,897.35,2892.08,39309.94,84.24119,92.86924
2023-07-31 19:00:00,20.0,31.0,1.0,12.93,40149.71,184.03,890.96,2855.7,39074.72,92.86924,132.15778
2023-07-31 20:00:00,21.0,31.0,1.0,12.93,38995.68,1.0,901.34,2803.7200000000003,38093.340000000004,132.15778,96.36526
2023-07-31 21:00:00,22.0,31.0,1.0,12.93,37464.1,0.0,923.81,2917.01,36540.29,96.36526,83.78149
2023-07-31 22:00:00,23.0,31.0,1.0,12.93,34558.29,0.0,940.21,2936.6499999999996,33618.08,83.78149,77.74917
2023-07-31 23:00:00,24.0,31.0,1.0,12.93,31789.28,0.0,951.72,2928.54,30837.559999999998,77.74917,72.28507
2023-08-01 00:00:00,1.0,31.0,2.0,11.42,28943.19,0.0,1005.78,2647.3999999999996,27937.41,72.28507,53.93208
2023-08-01 01:00:00,2.0,31.0,2.0,11.42,27256.23,0.0,1025.51,2785.75,26230.72,53.93208,50.89781
2023-08-01 02:00:00,3.0,31.0,2.0,11.42,26102.44,0.0,1016.33,2763.0299999999997,25086.109999999997,50.89781,49.65
2023-08-01 03:00:00,4.0,31.0,2.0,11.42,25456.39,0.0,1009.04,2759.51,24447.35,49.65,49.88757
2023-08-01 04:00:00,5.0,31.0,2.0,11.42,25480.28,0.0,1015.94,2646.54,24464.34,49.88757,49.72149
2023-08-01 05:00:00,6.0,31.0,2.0,11.42,26347.32,0.0,1023.72,3101.0899999999997,25323.6,49.72149,50.36829
2023-08-01 06:00:00,7.0,31.0,2.0,11.42,27315.71,99.97,1007.86,3295.1,26207.879999999997,50.36829,60.86627
2023-08-01 07:00:00,8.0,31.0,2.0,11.42,28202.76,754.15,941.21,3311.9700000000003,26507.399999999998,60.86627,55.25
2023-08-01 08:00:00,9.0,31.0,2.0,11.42,28700.15,1306.83,832.5,3331.17,26560.82,55.25,50.88913
2023-08-01 09:00:00,10.0,31.0,2.0,11.42,28825.27,1515.76,734.17,3348.2299999999996,26575.340000000004,50.88913,49.49892
2023-08-01 10:00:00,11.0,31.0,2.0,11.42,29109.29,1599.76,669.39,3379.91,26840.140000000003,49.49892,49.48008
2023-08-01 11:00:00,12.0,31.0,2.0,11.42,29818.75,1638.11,652.08,3400.45,27528.559999999998,49.48008,49.46438
2023-08-01 12:00:00,13.0,31.0,2.0,11.42,30958.62,1606.7,684.81,3442.25,28667.109999999997,49.46438,50.59703
2023-08-01 13:00:00,14.0,31.0,2.0,11.42,32490.18,1570.06,752.92,3480.9399999999996,30167.2,50.59703,50.81032
2023-08-01 14:00:00,15.0,31.0,2.0,11.42,34172.01,1539.4,820.57,3464.21,31812.04,50.81032,52.72743
2023-08-01 15:00:00,16.0,31.0,2.0,11.42,35759.41,1503.16,883.95,3254.77,33372.3,52.72743,54.08
2023-08-01 16:00:00,17.0,31.0,2.0,11.42,37111.69,1452.68,947.67,3222.6400000000003,34711.340000000004,54.08,56.50523
2023-08-01 17:00:00,18.0,31.0,2.0,11.42,37925.56,1334.26,1006.67,3191.68,35584.63,56.50523,64.85961
2023-08-01 18:00:00,19.0,31.0,2.0,11.42,38114.91,874.56,1044.0,2480.38,36196.350000000006,64.85961,74.54637
2023-08-01 19:00:00,20.0,31.0,2.0,11.42,37256.82,181.05,1050.37,2436.41,36025.399999999994,74.54637,95.63955
2023-08-01 20:00:00,21.0,31.0,2.0,11.42,36601.12,0.99,1056.21,2398.0699999999997,35543.920000000006,95.63955,75.93355
2023-08-01 21:00:00,22.0,31.0,2.0,11.42,35202.35,0.0,1061.94,2534.88,34140.409999999996,75.93355,69.67893
2023-08-01 22:00:00,23.0,31.0,2.0,11.42,32797.45,0.0,1067.41,2582.54,31730.039999999997,69.67893,59.83
2023-08-01 23:00:00,24.0,31.0,2.0,11.42,30274.89,0.0,1068.8,2557.26,29206.09,59.83,58.14405
2023-08-02 00:00:00,1.0,31.0,3.0,11.03,28213.97,0.0,1064.97,2633.9700000000003,27149.0,58.14405,51.69528
2023-08-02 01:00:00,2.0,31.0,3.0,11.03,26709.39,0.0,1034.66,2643.1,25674.73,51.69528,50.68409
2023-08-02 02:00:00,3.0,31.0,3.0,11.03,25555.94,0.0,1007.96,2650.38,24547.98,50.68409,50.32026
2023-08-02 03:00:00,4.0,31.0,3.0,11.03,24939.86,0.0,998.95,2665.98,23940.91,50.32026,50.06098
2023-08-02 04:00:00,5.0,31.0,3.0,11.03,24997.55,0.0,987.42,2653.05,24010.13,50.06098,50.77413
2023-08-02 05:00:00,6.0,31.0,3.0,11.03,25847.83,0.0,953.04,3140.79,24894.79,50.77413,53.83322
2023-08-02 06:00:00,7.0,31.0,3.0,11.03,26747.49,114.41,898.43,3250.4700000000003,25734.65,53.83322,60.38272
2023-08-02 07:00:00,8.0,31.0,3.0,11.03,27605.19,841.81,816.2,3557.45,25947.179999999997,60.38272,55.85382
2023-08-02 08:00:00,9.0,31.0,3.0,11.03,27938.02,1416.53,706.75,3448.58,25814.74,55.85382,50.79194
2023-08-02 09:00:00,10.0,31.0,3.0,11.03,27740.54,1610.46,599.3,3624.6400000000003,25530.780000000002,50.79194,50.31236
2023-08-02 10:00:00,11.0,31.0,3.0,11.03,27679.34,1720.31,521.31,3661.4300000000003,25437.719999999998,50.31236,50.16
2023-08-02 11:00:00,12.0,31.0,3.0,11.03,28110.46,1772.25,501.5,3660.57,25836.71,50.16,50.46714
2023-08-02 12:00:00,13.0,31.0,3.0,11.03,29013.98,1795.53,552.08,3576.58,26666.37,50.46714,50.7265
2023-08-02 13:00:00,14.0,31.0,3.0,11.03,30323.43,1812.38,652.62,3587.34,27858.43,50.7265,53.0834
2023-08-02 14:00:00,15.0,31.0,3.0,11.03,31899.02,1800.89,753.29,3565.38,29344.84,53.0834,55.18
2023-08-02 15:00:00,16.0,31.0,3.0,11.03,33564.29,1770.7,830.95,3564.04,30962.64,55.18,54.30677
2023-08-02 16:00:00,17.0,31.0,3.0,11.03,34936.95,1712.16,891.3,3655.17,32333.489999999994,54.30677,56.14169
2023-08-02 17:00:00,18.0,31.0,3.0,11.03,36065.88,1575.85,932.2,3489.89,33557.83,56.14169,67.32176
2023-08-02 18:00:00,19.0,31.0,3.0,11.03,36651.85,1032.93,949.03,2775.8999999999996,34669.89,67.32176,75.55302
2023-08-02 19:00:00,20.0,31.0,3.0,11.03,35945.18,211.97,955.47,2736.33,34777.74,75.55302,99.82624
2023-08-02 20:00:00,21.0,31.0,3.0,11.03,35326.66,1.1,977.43,2709.54,34348.130000000005,99.82624,82.05943
2023-08-02 21:00:00,22.0,31.0,3.0,11.03,34011.1,0.0,1000.35,2778.71,33010.75,82.05943,74.10926
2023-08-02 22:00:00,23.0,31.0,3.0,11.03,31673.19,0.0,1015.38,2817.8100000000004,30657.809999999998,74.10926,58.1785
2023-08-02 23:00:00,24.0,31.0,3.0,11.03,29298.29,0.0,1017.53,2802.37,28280.760000000002,58.1785,51.19686
2023-08-03 00:00:00,1.0,31.0,4.0,11.97,27404.65,0.0,1057.67,2810.4700000000003,26346.980000000003,51.19686,54.69942
2023-08-03 01:00:00,2.0,31.0,4.0,11.97,25929.34,0.0,1035.13,2859.64,24894.21,54.69942,53.8
2023-08-03 02:00:00,3.0,31.0,4.0,11.97,24874.33,0.0,1021.65,2850.05,23852.68,53.8,51.34503
2023-08-03 03:00:00,4.0,31.0,4.0,11.97,24284.3,0.0,1009.23,2855.3999999999996,23275.07,51.34503,49.52361
2023-08-03 04:00:00,5.0,31.0,4.0,11.97,24289.44,0.0,976.5,2961.71,23312.94,49.52361,50.64074
2023-08-03 05:00:00,6.0,31.0,4.0,11.97,25132.02,0.0,933.09,3399.5,24198.93,50.64074,54.60399
2023-08-03 06:00:00,7.0,31.0,4.0,11.97,25965.7,121.78,894.6,3582.71,24949.320000000003,54.60399,62.82
2023-08-03 07:00:00,8.0,31.0,4.0,11.97,26776.34,927.57,861.32,3816.94,24987.45,62.82,51.71831
2023-08-03 08:00:00,9.0,31.0,4.0,11.97,26834.32,1567.91,799.4,3767.05,24467.01,51.71831,48.09767
2023-08-03 09:00:00,10.0,31.0,4.0,11.97,26274.93,1761.46,717.61,3790.87,23795.86,48.09767,47.09223
2023-08-03 10:00:00,11.0,31.0,4.0,11.97,25969.43,1846.39,663.96,3837.12,23459.08,47.09223,48.02576
2023-08-03 11:00:00,12.0,31.0,4.0,11.97,26089.54,1878.68,644.98,3883.69,23565.88,48.02576,48.4843
2023-08-03 12:00:00,13.0,31.0,4.0,11.97,26956.25,1885.28,664.51,3887.7,24406.460000000003,48.4843,49.25851
2023-08-03 13:00:00,14.0,31.0,4.0,11.97,28248.89,1890.58,720.1,3919.1,25638.21,49.25851,52.69
